"X","iso3c","year","Y","L","pop_tot_wdde","pop_tot_wdde_g","Y_g","K_g","L_g","L_1_g","L_2_g","L_3_g","Y_o_L","log_Y_o_L","L_1_o_L","L_2_o_L","L_3_o_L","Y_o_L_t_L_1_o_L","Y_o_L_t_L_2_o_L","Y_o_L_t_L_3_o_L","log_Y_o_L_t_L_1_o_L","log_Y_o_L_t_L_2_o_L","log_Y_o_L_t_L_3_o_L","wa_weight_g","wa_weight_o_wa_sum","Y_o_L_t_wa_weight_o_wa_sum","log_Y_o_L_t_wa_weight_o_wa_sum"
513,"GHA",1970,39520.73828125,4675.3,8596.9,0.134165067524005,0.00169620231079648,0.0652777349281326,0.125840925361508,0.169677191114932,0.323514475776375,0.485279531338294,4.59709177508753,1.72224713696749,0.174555643488118,0.191795178919,0.0142022971787907,0.802448312974341,0.881700039509976,0.0652892635479674,0.266271347096612,0.29256894613593,0.0216645232780481,0.315497421014484,0.223999039886433,1.02974414388942,0.341693484708033
514,"GHA",1975,39587.83203125,5302.4,9831.4,0.0941500750612736,-0.0158218002776049,0.0052556026209043,0.100654357792619,0.12516921849116,0.251090497214909,0.38919959683044,4.02667290835995,1.6147583156271,0.182407966203983,0.233780929390465,0.0204624321062161,0.734497215782616,0.941359334867794,0.082395521001255,0.254083435244031,0.325642913904571,0.0285029494664779,0.163876816846734,0.274567986198398,1.10559547152804,0.38245685532895
515,"GHA",1980,38966.39453125,5864,10802.1,0.163114414517548,-0.0699116507886384,-0.00972673728464279,0.178791605508398,0.193303291441118,0.295147707576603,0.371051305076621,3.60729807456421,1.52764158422204,0.186954297407913,0.271776944065484,0.027387448840382,0.674399877071067,0.980380447038365,0.0987946914691356,0.23985470523694,0.348678686250216,0.035136974971315,0.301885203821859,0.295741013790617,1.06682598961656,0.379423606050898
516,"GHA",1985,36335.16796875,7012.2,12716.1,0.140071986879454,0.17468539613982,0.0856974556449117,0.158715292353593,0.190761267059069,0.249622108205095,0.260523248759131,2.85741445637813,1.34999712908658,0.189712215852372,0.30535352671059,0.0332563246912524,0.542086428128096,0.872521581528887,0.0950271029387897,0.199182114624851,0.320595913579442,0.034916386627464,0.248565379431611,0.335789803817704,0.959490639733084,0.35255148380071
517,"GHA",1990,43270.70703125,8218.5,14628.2,0.136065058478877,0.102934541111317,0.124687729167491,0.155597409437867,0.201573115701508,0.227208597562379,0.196533998915661,2.9580335947861,1.37574733496297,0.195911662712174,0.334440591348786,0.0368558739429336,0.579513279913013,0.989286504669839,0.109020913288399,0.21247104143914,0.362709089186771,0.039971106423151,0.180017260455655,0.366027988452136,1.0827230864734,0.396966402232807
518,"GHA",1995,47962.17578125,9602.3,16760.5,0.122180938184247,0.332048259882121,0.176436905971213,0.138221883907407,0.1802560699932,0.215008552333973,0.180788436594666,2.86161962836729,1.35108668831355,0.205148766441373,0.35928892036283,0.038417879049811,0.587057736783971,1.02814822676517,0.10993735676918,0.215690903691071,0.377751976107515,0.0403920881119022,0.109424351497404,0.373855079238759,1.06983103291444,0.393066657378849
519,"GHA",2000,66851.0390625,11025.8,18938.8,0.128790051624462,0.0881672584402633,0.258726786945267,0.148350579372364,0.177387505081868,0.225179432068581,0.19383742472871,3.52984555845671,1.51068784585785,0.213970868327015,0.387980917484446,0.0401059333563097,0.755284119203239,1.36951271834843,0.141567750725531,0.269871638989794,0.489342530209623,0.0505837736356761,0.146651869059891,0.361747595739617,1.27691314410388,0.456255645108032
520,"GHA",2005,73012.84375,12789.2,21542.1,0.129168406538295,0.392737885212437,0.758817372363117,0.146771912840627,0.212707135623422,0.206974423822663,0.211176317991516,3.38930948004141,1.47917192087488,0.220287430019079,0.418978513120445,0.04198855284146,0.746622274897621,1.42004784645278,0.14231220019878,0.268888610251103,0.51141615346946,0.0512523280108055,0.147532600779003,0.361404430206889,1.22491146142917,0.441139718995795
521,"GHA",2010,108134.703125,14811.2,24512.5,0.118051785673581,0.321388082457393,0.112027914757919,0.130915262394558,0.0260468253807389,0.251471176414787,0.258478737498294,4.41141063233044,1.68850980421782,0.235315166900724,0.44498757696878,0.0447971805120449,1.03807182921447,1.96302292829504,0.197618758409261,0.349253478736741,0.660448118571749,0.0664877293609813,0.219156026516133,0.359734450979701,1.58693638186741,0.533915897053577
522,"GHA",2015,149122.53125,16883,27584.1,0.108139312876469,0.0898346543885999,-0.504550681221815,0.124724065010618,-0.0175354064663651,0.22651425765407,0.249996496467535,5.40610464905507,1.8572513871533,0.211887697684061,0.502013860095955,0.0509091986021442,1.14548706752738,2.71393946295482,0.27522045524272,0.35756659339681,0.847162849728751,0.0859107391117765,0.182285844967955,0.388545874738944,2.10051965979737,0.655682355923955
523,"GIN",1970,12480.091796875,2480,4217.3,0.0336818497897067,0.173097312296258,0.187363341090396,0.034115152400318,0.18926258614819,0.404982599051758,0.651647449653193,2.95926109047851,1.37605741454218,0.0671370967741935,0.0274596774193548,0.00455645161290323,0.198676198211561,0.081260354944188,0.0134837299687125,0.0728396952938265,0.0297920915886462,0.00494347481573718,0.22865861122637,0.0928780246473334,0.274850324499357,0.100767047427715
524,"GIN",1975,14838.791015625,2566.1,4361.8,0.0331165793826536,0.130843729409884,0.17623931553525,0.021999230579496,0.173720776021355,0.199704978342193,0.504875754959755,3.40198794434064,1.48205624442279,0.0784848602938311,0.0399828533572347,0.00880713923853318,0.267004548532873,0.136021185101652,0.0299617815136193,0.0960937196462837,0.0489534043481068,0.0107831085601093,0.205628326724694,0.112497963715383,0.382716716322604,0.137738001260015
525,"GIN",1980,16913.240234375,2623.2,4508.7,0.11953328257777,0.0746943331431815,0.149472269978403,0.0998656814074783,0.264470401761967,0.179022312626735,0.431549885323456,3.75124542204516,1.55840677779445,0.091415065568771,0.047842329978652,0.0145242451967063,0.34292034622081,0.179468321312392,0.0544840083028059,0.120858751827634,0.06325176544774,0.019202328793298,0.237851768938988,0.134881869228492,0.505974994460276,0.178325686884402
526,"GIN",1985,18225.01953125,2898.8,5081.3,0.172342039254046,0.186192990641727,0.254955081371763,0.156777948832699,0.321145211175302,0.245495962224884,0.312698755368248,3.58668441761951,1.52315741395013,0.107872222988823,0.0518490409824755,0.0204222436870429,0.386903621287988,0.18596614736036,0.0732481432051452,0.13777744683807,0.0662230580740708,0.0260838658548569,0.266525552910087,0.154929072940861,0.555681691753223,0.19787978331542
527,"GIN",1990,21955.060546875,3391,6037.2,0.264647106106681,0.174682886651063,0.215238729430451,0.257818388832973,0.425229954646079,0.419839072220234,0.337166319591989,3.63662965395796,1.53398773462387,0.127248599233265,0.056738425243291,0.0239752285461516,0.462756029396302,0.206336639758629,0.0871890270913542,0.16428523721495,0.0732525600003624,0.0309533946363278,0.0861107471017242,0.17445956688757,0.634444834360001,0.225237303225649
528,"GIN",1995,26145.78125,4388.6,7866.6,0.112498536132211,-0.128437233015843,-0.00687430595220562,0.111526540405849,0.297868790118658,0.36748951368499,0.240852257873923,3.32364442707142,1.46409866398853,0.150549150070638,0.0668322471858907,0.0260447523128105,0.500371843632613,0.222126625908045,0.0865634958789279,0.180818848208085,0.0802696657778587,0.0312813596945423,0.321427207078786,0.148451065154614,0.49339855539395,0.178298918352751
529,"GIN",2000,22994.27734375,4906.5,8803.4,0.0942729703417431,-0.246681137359719,0.0371385119200625,0.0982604846047099,0.257875006477136,0.402165552910999,0.29278152256413,2.61197688890088,1.28425523711259,0.181453174360542,0.0864159788036278,0.0296953021502089,0.473951497847438,0.225716539466824,0.0775634429252742,0.174214528802779,0.0829686175585512,0.0285106782506625,0.0622488624961601,0.183970362589539,0.480526335326591,0.176631299756321
530,"GIN",2005,17967.275390625,5413.2,9673.8,0.122562964511411,0.136755310828006,0.276582767121825,0.142435704306418,0.288007117148289,0.330315456576343,0.324630858582932,1.85731309212771,1.04988170496842,0.212905490283012,0.117195004803074,0.0361338949235203,0.395432154488506,0.217667816752719,0.0671119561110211,0.131816361255753,0.0725590451892839,0.0223716097714753,0.492627406343372,0.177383811818872,0.329457276022708,0.109823793592911
531,"GIN",2010,20600.482421875,6242,10935.3,0.100440005540396,0.146464829402342,0.168971244458186,0.105076957919486,0.115983128418639,0.385164675669786,0.297923566503977,1.88385160186506,1.05912676243483,0.246315283562961,0.141477090676065,0.0434155719320731,0.46402144150393,0.266521843897314,0.0817884947301236,0.15599600262758,0.0896000454766931,0.0274958807883409,0.222054437233577,0.251131544817067,0.473094562982478,0.15904622952533
532,"GIN",2015,23850.041015625,6933.7,12090.8,0.120383803035978,0.202558340048387,0.426699953181148,0.144252837250038,0.125949326583684,0.366202326608178,0.32773958268864,1.97257758093964,1.08942944880138,0.249030099369745,0.187273749945916,0.0526991361033791,0.491231190995929,0.369412000641811,0.103953134412412,0.169176382694662,0.127222756083291,0.0358006893129261,-0.0124656782560706,0.280683733265066,0.553670439573111,0.190679997298296
533,"GMB",1970,1439.60095214844,265,447.3,0.152204936721246,0.218991044450872,0.139964217520558,0.114603382739004,0.369533098882101,0.287682072451781,0.207639364778245,3.21842376961421,1.43946154396465,0.0283018867924528,0.0335849056603774,0.00113207547169811,0.0910874651777607,0.108090458677609,0.00364349860711043,0.0330818413348236,0.0392571183839907,0.00132327365339295,0.177415425051754,0.0786436383682984,0.253108555053476,0.0919258982827631
534,"GMB",1975,1792.2890625,297.3,521,0.148056615015003,0.0269311496511948,0.315361515896888,0.110643218771985,0.299803432984126,0.379888266318515,0.22314355131421,3.44009416986564,1.49067558564842,0.038008745375042,0.0410359905819038,0.00201816347124117,0.13075366336859,0.141167671955469,0.00694267239125256,0.0469597610476914,0.050699919007242,0.00249343863970043,0.216771316626591,0.0863807704545455,0.297157984829184,0.106723342210725
535,"GMB",1980,1841.24060058594,332.2,604.3,0.191421498989009,0.254952771392005,0.126567572928752,0.16659225488541,0.421401700370977,0.396792026854736,0.405465108108164,3.04689823032589,1.39795071863558,0.0469596628537026,0.0550872968091511,0.00301023479831427,0.143081313645647,0.16784538716124,0.00917187907984916,0.0523188920890991,0.061374084950674,0.00335377513391661,0.269712386435826,0.095863195210728,0.292085399840953,0.106803496038108
536,"GMB",1985,2376.228515625,392.6,732,0.224833800074082,0.146298913909164,0.337793056998052,0.229222597390592,0.422447880737311,0.520534437892951,0.490622916448471,3.24621381915984,1.44602771979927,0.0618950585838003,0.0705552725420275,0.00509424350483953,0.20092459451244,0.229037500740518,0.0165370036635753,0.0728807715886538,0.0830780811936507,0.00599841741470402,0.448739214981318,0.110997899153117,0.360322914128557,0.130698842849403
537,"GMB",1990,2750.7421875,494,916.8,0.150814173200626,0.113240013041225,0.361282877171851,0.14195540673344,0.363130744281603,0.34207614451758,0.425667815425684,3.00037324116492,1.38638766705799,0.0761133603238866,0.095748987854251,0.00789473684210526,0.228368489610933,0.28728270102652,0.0236871571670915,0.0836285419410482,0.105202926431159,0.00867423706303425,0.276376167041994,0.135706092226335,0.407168927778955,0.149105263216768
538,"GMB",1995,3080.67797851562,569.5,1066.2,0.144330721713148,0.220142813457768,0.229482982021942,0.154926640117004,0.353064831714633,0.379644408486421,0.436102077570054,2.88939971723469,1.35825483138712,0.0956979806848112,0.117647058823529,0.0114135206321334,0.276509718330624,0.339929378498199,0.0329782232871387,0.101540224721042,0.124829267088253,0.0121103020309499,0.352424760218659,0.158684446318011,0.458502794320805,0.168371936623552
539,"GMB",2000,3839.5556640625,665.1,1231.9,0.158601785788214,0.361745863112628,0.404434181743754,0.153485607878433,0.293047400140339,0.358785391433278,0.493433881054121,3.11677543961563,1.4150701966355,0.117275597654488,0.147947677041046,0.0159374530145843,0.365521702435753,0.461119686149719,0.0496734621258844,0.133318776794352,0.168186764571336,0.018117679923335,0.428625811712752,0.194173819285858,0.605196190966528,0.220736594742798
540,"GMB",2005,5513.400390625,775.6,1443.8,0.157822147207193,-0.0391494321616879,0.348985608869311,0.15719963066932,0.287682072451781,0.366534818929082,0.436555695178196,3.81867321694487,1.57249862397581,0.135250128932439,0.182181536874678,0.0232078390923156,0.516476044942647,0.695691755485186,0.0886231535649918,0.181222058494979,0.244105594521836,0.0310962540792147,0.309669156241039,0.251808789025222,0.961575478441934,0.337399361127955
541,"GMB",2010,5301.68603515625,907.8,1690.8,0.156596473019207,-0.11272958493895,-0.173559755394741,0.168322916408691,0.288390037083121,0.352623885368807,0.436717651612269,3.13560801700748,1.41963435926404,0.154439303811412,0.225049570389954,0.0312844238819123,0.484261119172118,0.705667237138829,0.0980956903315846,0.176496803958888,0.257191847708993,0.035752562285538,0.552488868862,0.292768311963948,0.918006666119904,0.334582389889388
542,"GMB",2015,4736.37841796875,1074.4,1977.6,0.135891387409727,0.177284818796402,-0.0502335331433095,0.172447163792665,0.218034983371488,0.352627049831377,0.311033662982528,2.3950133586007,1.22230769578958,0.174422933730454,0.270941921072226,0.0414184661206255,0.417745256330763,0.648909520372919,0.0991977796516486,0.15233903827484,0.236637641631836,0.0361744247771099,0.385586088770655,0.429901297297297,1.0296193499068,0.375470981841087
543,"GNB",1970,898.530822753906,426.4,711.9,0.089054922725933,0.236966329981712,0.373344860710762,0.0800067112011869,0.308042995100696,0.619039208406224,0.0870113769896297,1.26215876212095,0.816319561845001,0.108818011257036,0.0107879924953096,0.000234521575984991,0.137345606384644,0.0136161592536501,0.000296003462035871,0.0253353965775676,0.00251169879863817,5.4602147796482e-05,0.213915579804498,0.0664996484175289,0.0839331139281469,0.0154826847638973
544,"GNB",1975,1139.06396484375,462,778.3,0.0785708771523401,-0.00744935037303929,0.313801796838042,0.0670327082811433,0.260573753693703,0.548565951748837,0.405465108108164,1.46352815732205,0.901594532740518,0.137445887445887,0.0203463203463203,0.000432900432900433,0.201155926385173,0.0297774127247343,0.000633561972866688,0.0523462753985397,0.00774889746057122,0.000164870158735558,0.171007401262957,0.0757036894545455,0.110794481129891,0.0288317551766205
545,"GNB",1980,1130.60278320312,494.1,842,0.111781140400249,-0.0963348154411996,0.16690796619797,0.0754487931387633,0.275057919223385,0.316431485737767,0.575364144903562,1.34275864988495,0.851329145207893,0.167375025298523,0.0344059906901437,0.00161910544424206,0.224744262994303,0.0461989416070514,0.00217406784033183,0.0493298037919831,0.0101403466077837,0.000477192781542763,0.249282871079428,0.0845712184356071,0.113558735085721,0.0249253531369848
546,"GNB",1985,1026.67626953125,532.9,941.7,0.110650413731871,0.477801205813905,0.15736101504258,0.0931112340708724,0.237915933080895,0.393244996773389,0.446287102628419,1.09023709199453,0.737277500688468,0.204916494651905,0.044473634828298,0.00412835428785889,0.223407563231005,0.0484868063056303,0.00450088497351842,0.0177037991164895,0.00384230805000733,0.000356669945570301,0.294719838153684,0.101585190138067,0.110751942285838,0.00877647161820612
547,"GNB",1990,1656.15356445312,585,1052,0.107494988186459,0.107554770749736,0.158898722845466,0.107644594582207,0.226856250138373,0.370243673144802,0.378436435720245,1.57429046050677,0.945573946827253,0.237264957264957,0.0608547008547008,0.00683760683760684,0.373523958834769,0.0958029750325489,0.0107643792171403,0.107671945516949,0.0276161474092463,0.00310293791115127,0.277079418723504,0.12554030619469,0.1976369064514,0.0569707771623476
548,"GNB",1995,1844.32641601562,651.6,1171.5,0.105070494927841,0.143321710892654,0.0405263010057482,0.126901279263391,0.232901940336454,0.363069549140479,0.284251537354991,1.57432899361129,0.945588915152203,0.267648864333947,0.0798035604665439,0.00966850828729282,0.421367367228068,0.125637059035892,0.0152214129216561,0.121466855447234,0.0362171816700469,0.00438785085617876,0.337301469351745,0.149293932951524,0.235037767215844,0.0677539380490163
549,"GNB",2000,2128.69311523438,739.9,1301.4,0.102376953781108,0.0386332577008099,0.0679878606980058,0.12684489554578,0.229447039092802,0.362563086563955,0.204412514608147,1.63569472509173,0.969146800029272,0.297878091634005,0.101635356129207,0.0117583457223949,0.487237623206132,0.166244415903363,0.0192330640739262,0.146576164319632,0.0500114680437219,0.00578590122314336,0.34176432595795,0.185374111654885,0.30321545660246,0.0912165983791686
550,"GNB",2005,2212.580078125,840.1,1441.8,0.113182629253402,0.0231328226483418,-0.0217261926953203,0.129092832484563,0.229657299694898,0.340378491588278,0.155350440019162,1.53459569851921,0.930034136559996,0.330317819307225,0.129151291512915,0.012974645875491,0.506904304653114,0.19819501641392,0.0199108357503385,0.141464207568445,0.0553112307069416,0.00555661211710289,0.248275578810416,0.227212927703236,0.348679981501343,0.0973077893110855
551,"GNB",2010,2264.38330078125,956,1614.7,0.0921147937662585,0.244941125398643,-0.0554654650152404,0.07680622440013,0.192778488058529,0.22586887906685,0.0283706971292155,1.40235542254366,0.876449682130074,0.365481171548117,0.159937238493724,0.0134937238493724,0.512534502758112,0.224288853668332,0.0189229968104741,0.123588652394552,0.0540832998028822,0.00456294681136155,0.292920639450291,0.253369514693765,0.355314112838058,0.0856777292964916
552,"GNB",2015,2893.13159179688,1032.4,1770.6,0.105490333376998,0.205748458286848,0.0327228365217334,0.119265711189886,0.0761064445757533,0.42649691693447,0.340460277799169,1.63398372969438,0.968497426268747,0.410596667958156,0.18587756683456,0.0128826036419992,0.670908274910353,0.303720919922852,0.0210499647471283,0.201611602527528,0.0912697960014922,0.006325629425846,0.160706380233375,0.311065839496855,0.508276520601586,0.152739871719863
553,"GNQ",1970,581.697021484375,178.3,297.9,-0.248212614813555,0.227718179284944,0.281020935924023,-0.301723302859325,-0.203642024345625,-0.109562202511526,0.0606246218164347,1.95265868239132,1.0827060127396,0.414469994391475,0.0538418395961862,0.00336511497476164,0.809318433139197,0.105134735563414,0.00657092097271337,0.277359950945821,0.0360305213677927,0.00225190758548704,-0.251764735295673,0.176111741116006,0.343886120361222,0.117852545510887
554,"GNQ",1975,730.7109375,131.6,232.2,-0.034019852870661,0.0177658146409456,0.206734517215513,-0.0590233404494604,0.0603357575324948,0.216807732865124,0.0571584138399487,3.1469032622739,1.42236185383371,0.456686930091185,0.0645896656534954,0.00531914893617021,1.4371495901418,0.203257429554165,0.0167388471397548,0.523554517967141,0.0740468120253028,0.00609797275502494,0.102150690517318,0.202910578019587,0.63853995991972,0.232620517176322
555,"GNQ",1980,743.826538085938,124,224.4,0.447741235636331,0.255405543078475,0.229856369743225,0.49956243148728,0.609631577248457,0.892275855670281,0.798507696217772,3.31473501820828,1.46203591319628,0.515322580645161,0.0870967741935484,0.00645161290322581,1.70815780373798,0.288702727392334,0.021385387214247,0.617551081874913,0.104374830739422,0.00773146894366089,0.914242614229503,0.25624234516129,0.849375474653942,0.307075108718129
556,"GNQ",1985,960.559936523438,205,351.7,0.171536835783091,0.0824224865545728,0.139506885815434,0.133410026036595,0.165571217946132,0.303186258987746,0.388657989791783,2.73119117578458,1.31672753275064,0.577560975609756,0.135609756097561,0.0146341463414634,1.5774294400629,0.370376169203958,0.0399686513529451,0.58029736834977,0.13625225371726,0.0147034806169705,0.388636800379116,0.342610941090426,0.935735979033421,0.344234177651482
557,"GNQ",1990,1043.171875,234.4,417.7,0.128683261027664,0.0216751429981583,0.405424652040647,0.101700469864569,0.127123396329193,0.21386991452888,0.253195896380611,2.49741890112521,1.25202523961896,0.596843003412969,0.162116040955631,0.0209044368600683,1.49056699772789,0.404871664858183,0.052207135731713,0.546265189773454,0.14837796434161,0.0191329480335234,0.231665391966295,0.410830679243243,1.02601630350418,0.376015966809088
558,"GNQ",1995,1066.05151367188,259.6,475.2,0.150604470250697,1.74594053569858,1.73912821961757,0.154041036715477,0.200386564191594,0.19330313592444,0.146603474191876,2.24337439745765,1.17661426853629,0.612480739599384,0.182203389830508,0.0254237288135593,1.37402361015318,0.408750419875758,0.0570349423082453,0.494872898324316,0.14721690623107,0.0205418938927074,0.267573773355254,0.452184656960831,1.0144194823491,0.365356683565855
559,"GNQ",2000,6114.5810546875,303,552.6,0.314768546637352,1.20518260723358,1.00657462595,0.412022508654323,0.356367991462797,0.698253574634519,0.54654370636807,11.0651122958514,2.49031800660529,0.641914191419142,0.19009900990099,0.0257425742574257,7.10285261235348,2.10346689188463,0.28484447494271,1.54303148602974,0.456959452932201,0.0618799259179022,0.529071225243547,0.524128175387191,5.79953711807898,1.25989779965727
560,"GNQ",2005,20408.947265625,458,757.4,0.227249036316448,0.569497255307633,2.03133250527859,0.244951940511896,0.1659514271471,0.470640098981871,0.477377689698451,26.9460618769805,3.33027629081813,0.607423580786026,0.255021834061135,0.0310043668122271,16.3676733933973,6.8718341205924,0.83544558657887,2.000754362049,0.840000393556158,0.102123335517958,0.486536585687116,0.586138158025372,15.794115074611,1.93064364560081
561,"GNQ",2010,36071.09765625,585.4,950.9,0.211839220910157,-0.124923825269173,0.491584470877214,0.228042853438524,0.133038249204631,0.406171821918496,0.4095384334958,37.933639348249,3.66185864166728,0.561325589340622,0.320464639562692,0.0401434916296549,21.2931224629905,12.1563900610378,1.52278873365878,2.04088907658936,1.16515761037177,0.145955244369598,0.333603156985287,0.728605625079031,27.6386630088535,2.64909223738064
562,"GNQ",2015,31834.939453125,735.6,1175.5,0.127659960810011,0.0512825826743946,-0.204524613586782,0.124907564146487,0.0194640547668037,0.249428747109302,0.321651372509995,27.0820412191621,3.3351302695057,0.510467645459489,0.383496465470364,0.0488036976617727,13.8245058153825,10.3858670852714,1.32170375172365,1.68396682147369,1.26510530049994,0.160997094250081,0.0536980447378586,0.800242798706682,21.672208459912,2.63989761962739
563,"GRC",1970,99292.140625,6593.1,8850.8,0.0296406208790643,0.23568102662985,0.36659606502881,0.0417163337162982,2.56637281719208e-05,0.17152098697243,0.364624002447069,11.2184368220952,2.50294602592889,0.590844974291305,0.222930032913197,0.0439398765375923,6.62835701573945,2.5009264899843,0.492936728907642,1.42840233097373,0.538946411517182,0.10622722507588,0.170932698473834,0.994315315961175,11.154663553352,2.40381551310543
564,"GRC",1975,125681.328125,6874,9117.1,0.0627403414038668,0.18961979237155,0.318150322767426,0.0779571778238264,0.020020993944712,0.190544622831782,0.395863498097944,13.7852308436893,2.69362876655349,0.566715158568519,0.253855106197265,0.060750654640675,7.81229928348504,3.49945123977857,0.837461798126951,1.48683263777329,0.666013695686001,0.159385283277063,0.221238723413441,1.15665368064605,15.9447379939088,3.03459404073312
565,"GRC",1980,151922.53125,7431.4,9707.5,0.0310422377779194,0.0171033549298105,-0.0858335771524121,0.0493896753552061,-0.0281119448313447,0.164731863766968,0.309039443327662,15.6500160958022,2.81241118314083,0.534811744758727,0.284132195817746,0.0835508787038781,8.36981241369813,4.44667343788336,1.30757259653411,1.47098470006749,0.781497633401897,0.2298043478945,0.175330398105245,1.34328604947802,21.0224482955975,3.69467059383239
566,"GRC",1985,154543.28125,7807.7,10013.6,0.0199698201770495,0.161056801303644,0.32065748561622,0.0478219105468014,-0.0467664448764484,0.143692178858002,0.275508163973923,15.4333387842534,2.79931212407947,0.494921679880118,0.318890326216427,0.108367380918837,7.63829395726168,4.92154243951921,1.67247050288264,1.35436803731995,0.872652952569538,0.296550591681696,0.165157720052346,1.5247396876696,23.5318241576017,4.17249593655529
567,"GRC",1990,181550.15625,8190.2,10215.6,0.0475841158736596,0.189439481942479,0.373978740413055,0.0786105031309834,-0.0350371001674805,0.170328188011512,0.265915248159187,17.7718544432045,2.93235864397096,0.450245415252375,0.350992649752143,0.136113892212644,8.00169598358538,6.23779028202974,2.41899628010114,1.29563340851945,1.010022062987,0.391683513346752,0.161647035174973,1.69975420506627,30.2077843216625,4.89123988774178
568,"GRC",1995,219416.640625,8860.1,10713.5,0.0276146222966389,0.247423871852522,-0.0350868171416288,0.0476012788955416,-0.0679285074341305,0.11362611173281,0.202922618501044,20.4803883534793,3.06714034924814,0.401869053396688,0.384724777372716,0.164185505806932,8.23043428080927,7.87931284979907,3.3625829209384,1.21343065150331,1.16166406273643,0.495752841864255,0.115486572517018,1.87825967709322,38.4674876155496,5.67134454470636
569,"GRC",2000,281011.96875,9292.1,11013.5,0.0114373620483121,0.150008645713745,0.0169012881823054,0.0154401170985796,-0.0978527006754089,0.0573052907784248,0.152611329898504,25.5152284696055,3.27771922716919,0.358013796665985,0.410994285468301,0.19179733321854,9.13480381720349,10.486613093426,4.89375277693211,1.15970530903242,1.33132370673485,0.621284396476263,0.0672338628172326,2.02048206076146,51.5530613990679,6.54489797457701
570,"GRC",2005,326492.3125,9436.7,11140.2,0.00987816722584434,-0.00640613465862572,0.206726007355147,0.0112318112592966,-0.107295554271293,0.0380286869340658,0.14002145541296,29.3075808782607,3.41139787522403,0.319656235760382,0.428571428571429,0.220013352125213,9.36835098278778,12.5603918049689,6.44805911170694,1.07974960625738,1.44764837811593,0.743171268858467,0.0476999459604137,2.14370916699939,62.8269297913036,7.24111989710416
571,"GRC",2010,324407.4375,9543.3,11250.8,-0.00293717334866095,-0.144787878401548,0.232742203494618,0.00446389643198941,-0.149164056066941,0.030837280267388,0.133076153838688,28.8341662370676,3.39565425478391,0.283916464954471,0.440214600819423,0.250269822807624,8.18649454793778,12.6932209800116,7.21632167495648,0.95440251916701,1.47980823889003,0.841297278751979,0.0286616028361486,2.22524285212504,64.1630223160199,7.48028961323922
572,"GRC",2015,280679.0625,9586,11217.8,-0.00345553027235468,0.0149039219994549,-0.0502042826667477,0.0014592456206266,-0.172527710210302,0.0293546911385256,0.097489355408233,25.020865276614,3.25889872682099,0.24346964322971,0.451982057166701,0.284633841018151,6.09182114219584,11.3089821598149,7.12178498928032,0.783901666389165,1.45525118898168,0.916438449266394,-0.0694686681987982,2.30458273632427,57.6626541643799,7.42008828440197
573,"GTM",1970,17158.306640625,3004.2,5576.8,0.133966057368182,0.259626797271409,0.261996274834965,0.135737628730688,0.18287809939453,0.300151453904458,0.401341390924302,3.07672978063137,1.40529514266862,0.388323014446442,0.0785899740363491,0.0104520338193196,1.19476498305191,0.241800113576681,0.0321580837200669,0.436423527438276,0.0883246998355709,0.0117466987498387,0.264953779123447,0.211545829428179,0.650869353370042,0.237749434515258
574,"GTM",1975,22245.1171875,3441.1,6376.4,0.12840648162604,0.280974515522663,0.34016881955742,0.120912525164782,0.169771969017943,0.260126884875861,0.391595260244014,3.48866400908036,1.50155510938894,0.40710819214786,0.0927319752404754,0.0137746650780274,1.42026369774801,0.323510704512378,0.0480551782948502,0.508689363133331,0.115870351756618,0.0172117037708044,0.238166746413276,0.238058554132089,0.830506309854328,0.29745865257831
575,"GTM",1980,29462.19921875,3883.5,7250.2,0.125524883758501,0.00976019869552935,0.15657679322509,0.122221049975789,0.169772998033608,0.256119819555845,0.338067133291029,4.06363951597887,1.62208549667987,0.427526715591606,0.106656366679542,0.0181794772756534,1.73731445561471,0.433413026269718,0.0738748422371851,0.599426231821662,0.149540652424581,0.0254890634021618,0.228561198248288,0.269122882525297,1.09361838008394,0.377331543236757
576,"GTM",1985,29751.173828125,4388.5,8220,0.117996558115568,0.221500975785718,0.202839606843225,0.130842394929379,0.17140904564749,0.264484426852378,0.286436276850268,3.61936421266727,1.53025707931787,0.448376438418594,0.122000683604876,0.0226501082374388,1.62283763501547,0.441564908160433,0.0819789911676261,0.576745885719085,0.156929281503277,0.0291347974998613,0.267937609419512,0.3014430071357,1.09103203218576,0.38774565130471
577,"GTM",1990,37128.1796875,5002.1,9249.6,0.121358386119017,0.278019142155092,0.333320361288809,0.141244271283274,0.176721344756078,0.26999654995964,0.273748501143179,4.01403084322565,1.61224015113833,0.466963875172428,0.139501409408049,0.0265288578796905,1.8744073976143,0.559962960037356,0.106487653764628,0.648984495159694,0.193878491618475,0.0368696988216848,0.210374816574268,0.350041290357384,1.40507653589704,0.486485962160886
578,"GTM",1995,49028.5078125,5761.1,10443.2,0.119150217763007,0.249783654703881,0.442097953050617,0.146452791761911,0.187686376528074,0.245055960775972,0.241405810626748,4.69477821094109,1.73954965161771,0.483848570585479,0.158719688948291,0.0303414278523199,2.2715617265797,0.745153737321785,0.142446274369912,0.748248043959916,0.245452201398008,0.0469215275638362,0.244574797405944,0.379059662509171,1.77960104419474,0.586197145675944
